what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1326141028018
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1326141032724
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1326141048368
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1326141056832
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1326141104619
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1326141150419
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1326141169890
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1326141170324
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1326141173921
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.deleteNextWord",1326141174200
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1326141191830
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1326141199102
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1326141199505
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1326141222009
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1326141230552
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1326141231382
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1326141238786
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1326141249432
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1326141291043
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1326141292128
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1326141293323
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1326141305041
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1326141306274
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1326141319544
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1326141319922
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1326141323832
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1326141347086
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1326141365387
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1326141410351
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1326141421514
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1326141441321
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1326141486943
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1326141494135
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1326141495558
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1326141497707
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1326141515899
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1326141522043
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1326141530960
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1326141531341
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1326141539272
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1326141542170
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1326141554175
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1326141573887
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1326141655671
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1326141661121
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1326141661822
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1326141664794
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1326141670729
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1326141670834
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1326141676712
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1326141681921
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1326141717863
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1326141719226
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1326141726171
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1326141729502
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1326141732453
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1326141733873
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1326141751365
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1326141751905
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1326141752915
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1326141887765
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1326141909199
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1326141917533
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1326141941853
